artist_id,artist_name
0m7gTbaLi5fM22MiRaRf7G,Tex Ritter
4ULO7IGI3M2bo0Ap7B9h8a,Teyana Taylor
2FiRV4AeJUGaW98BhDIAKI,Tha Alkaholiks
5UtQf6Eqewo02lVCo3lImQ,Tha Dogg Pound
51FyBBOW464toW099BsW8z,Tha Eastsidaz
23wEWD21D4TPYiJugoXmYb,Thalía
67OIf7vgqZq9qFuDqmCFyI,"The ""5"" Royales"
3mIj9lX2MWuHmhNCA7LSCW,The 1975
75SGHc9VQDAeeZ9lUVVXu1,The New 2 Live Crew
0eFeWZYvkUiBRDTc0aAas2,The Three Friends
1Yr9lXq2m3KO4otqQKcllY,The 4 Of Us
3Inrg8cs8oc4q8oPES4a6S,The Five Stairsteps
1UUYAQ9LiRsZF0ZukQNWXM,The 5th Dimension
73Q3Xyt6q3gcTZGC8aNzWz,The Adventures of Duane & Brando
7HOmuShc6sajk74rYV7zR2,The Adventures Of Stevie V
1Q9nxD19emMUTTWtFi7jZc,The Afters
0oQLexIBY9SlMhtbSIPFAO,The Alarm
0eVyjRhzZKke2KFYTcDkeu,The Alchemist
3vAaWhdBR38Q02ohXqaNHT,The All-American Rejects
4wQ3PyMz3WwJGI5uEqHUVR,The Allman Brothers Band
5cVLuEqb7aOHuzwssXHzWI,The Amboy Dukes
77ZSVx5tJdeJdJsdJ3z2UX,The American Breed
4oXaAEofJFedGweFqy5qiv,The Ames Brothers
0VNWuGf8SMVU2AerpdhMbP,The Black Angels
3ICflSq6ZgYAIrm2CTkfVP,The Animals
33QmoCkSqADuQEtMCysYLh,The Archies
3Kt34aALAZu5GUd3WRqsrZ,The Sound of Arrows
2iy394hZHUSLDMIxAnrz8x,The Artistics
2kuNswDC82PL9xRbfaZJaS,The Association
11c6d21TC7e9MENwkEGykn,The Astors
2lEie1NgwN8NqCvLsCd0H7,The Astronauts
3LC8PXXgk7YtAIobtjSdNi,The Ataris
3gdbcIdNypBsYNu3iiCjtN,The B-52's
6z7wrwE2QW7Keb9ozoF0rg,The Babys
0qDtyCZRYrja9CoeHXV6FD,The Bachelors
1IFqL5UiEPVc2CCzgsKTtA,The Banana Splits
5K4gVy6DhNd39mSjuK95Y7,The Band Of Heathens
2RzxvMY8L1Na0BelAbih6J,Band of the Black Watch
75FnCoo4FBxH5K1Rrx0k5A,The Band Perry
51l0uqRxGaczYr4271pVIC,The Bangles
35CbcTQSprsyapTfdPxEIf,The Barbarians
2BaKphge9AdjZIxQqv7WoQ,The Barden Bellas
5971B5frCeQXuIgCvPy1Gb,The Barron Knights
3oDbviiivRWhXwIE8hxkVV,The Beach Boys
3WrFJ7ztbogyGnTHbHJFl2,The Beatles
5ynvmGwc83ZoRx2EIWHXLX,The Beatnuts
5dS6VBacLLPyLDAfK3B0OR,The Beginning Of The End
79mvAIaa8bVyObPdeqs2i3,The Belle Stars
5krkohEVJYw0qoB5VWwxaC,The Black Crowes
1yxSLGMDHlW21z4YXirZDS,The Black Eyed Peas
7mnBLXK823vNxN3UWB7Gfz,The Black Keys
4nJ3J7RwgYmMARNAVrFb06,The Blackbyrds
6SieHXbnzLxi9SVCO1Iv8P,The Blenders
06tPmk0aHzCFK0T96YzXnN,The Blow Monkeys
3S9VOVAAECM8pdNr5p7c2J,The Blue Diamonds
0Ltq9YVYlWwbqP48jpG51X,The Blue Jays
1lvclIZLUGZ52gMi7uDDkv,The Blues Project
5TesVKMq16peTfJC46PbYw,The Bobbettes
40oYPr305MsT2lsiXr9fX9,The Boomtown Rats
3KGQvnOoqUHi3KxKQMZtXr,The Box Tops
3DEveX6KVzhPDqq2VRuN14,The Brand New Heavies
4ZTxcROH7Yypq9ZSVSDpag,The Brass Ring
2bcrMsFlF632EQ6VZERWFu,The Bravery
45rpaf8BR69NIPqmeAYb7l,The Brecker Brothers
1xgFexIwrf2QjbU0buCNnp,The Breeders
7HQH1SJokcVMdstilKJ2S8,The Brian Setzer Orchestra
0nd3tsqHVtnAWBCQgwtbIz,The Brothers Four
6h3rSZ8VLK7a5vXjEmhfuD,The Brothers Johnson
6GDSMFwAQBfnrrZf981Yji,The Browns
1yjuFciXmV3NaPCzwwHclC,The Bucketheads
4zmxet3ZPdSmL3Xyv1Wegb,The Buckinghams
057gc1fxmJ2vkctjQJ7Tal,The Buggles
2wCh75gIAQ5Ed9UGiqLBMB,The Busters
1PCZpxHJz7WAMF8EEq8bfc,The Byrds
2bSugToVO8DavocRulW3Yj,The Call
5aMmmNxw4vgpc5XC6hK0zp,The Calling
2AYmrUFn1ATSfFSx3B4tvb,The Capitols
42SCX0E1m3YSaY2l3zHVJ4,The Capris
6DCIj8jNaNpBz8e5oKFPtp,The Cars
6qF0CJP412Gd50Rn1sFg2o,The Cascades
3PbCnPQUMUHJXAI9g2Ld7V,The Castaways
69GGBxA162lTqCwzJG5jLp,The Chainsmokers
3yt4IVDHz0luREG9Uf9xrp,The Champs
08kLJJHCIH3KZGk4FZmWSK,The Chantels
5CoQm6q2dEm15QCcd6uNWQ,The Chanters
2qyvlQ4Ku5zc2mk4pYamzC,Emile Ford & The Checkmates
4ntkql3f3ect7NDRUJ7aAY,The Cheetah Girls
1GhPHrq36VKCY3ucVaZCfo,The Chemical Brothers
7BFr36uI1dzJyo6tpa5Ued,The Chi-Lites
05sIdEkXAYDbDDdv3T56Oj,The Chiffons
1zIiPjzcnAXkhlVUpL3A5A,The Chimes
62GnBjssWSXBlKvQohT2Bk,The Chordettes
2ZfogSsOWP4mVfEqfpLXCt,The Church
6J7rw7NELJUCThPbAfyLIE,The Civil Wars
3RGLhK1IP9jnYFH4BRFJBS,The Clash
41GjsROze7dDh3Se1pfxBS,The Classics
55vDUEAKaeyEYSlzm5rRyf,The Cleftones
01lz5VBfkMFDteSA9pKJuP,The Click Five
1TYZpmNJCpmN38laFCVkCm,The Clique
0ckkj0a9CvIJr4h84B0OlN,The Clovers
3QZKZBEmr54lAVI5XvmjnM,The Coasters
17U2ImH5IyYMvjkCfPhMHT,The Communards
120cCFsKuYyGeIQaOMs0DV,The Conscious Daughters
2ugPdplEWBmyU6EcIzlcY1,The Contours
1xbffduk2SYqON9nXu6jLt,The Cookies
1VbWUxZTRNY2gw3qZ1tg9W,The Corrs
6D01mATo26VaiiCfZzpWAm,The Cover Girls
4ZSzroBNV7HzBDO9aohuF1,The Cowsills
7t0rwkOPGlDPEhaOcVtOt9,The Cranberries
2LpdhgwN0mYKMjnzrBQU8H,The Crazy World Of Arthur Brown
4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator"
64vw6q9ZBTop3Tf2ol1x4U,The Crests
3TBg6CCsmr6vhkk323TBDN,The Critters
3Bhgbs9kIwl8SuU0eIqN6b,The Crusaders
7rewR1TVjhisjI6gauUamf,The Crystals
49DW3KvkyjHO35mK1JnSyS,The Cult
7bu3H8JO7d0UbMoVzbo70s,The Cure
4qnb4cn5aykCACoyuCirGg,The Cyrkle
7wLtB7m9vOEkoEo3WqZZcx,The DEY
3f121mss4A4LwR25ErGzP0,The Dakotas
5iU4aLyClzDcJFJUiNjMPl,The Damn Quails
4fv5w0LJib9OMbXQegqZ01,Dan The Automator
4iRZAbYvBqnxrbs6K25aJ7,The Dave Brubeck Quartet
2HBbky0Z08ZcCKVsXWbNE4,The Dave Clark Five
4Phz26PNbjIHdIt3K8xQCh,The DeFranco Family
7ohSq6OUvkH1hkslgXfGMi,The Deele
5I2TgxUl2Ovnb65E33evR2,The Del Fuegos
6YPRXu1dazGYcSZv4HJEH4,The Delfonics
0wbrRIw2po5DV4LeaHw55S,The Dells
5RmvCSl3IoND65aePiv6WI,The Demensions
6CwfuxIqcltXDGjfZsMd9A,Marina and the Diamonds
3WAkTbMThUvVRq5keECFtS,The Dillards
0P8YNJXX7QeQ8iZIUCXJgi,The Diplomats
7ICvZfP4VHAPZ5Wdt03772,The Dixie Cups
39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers
22WZ7M8sxp5THdruNY3gXt,The Doors
6LaraO4gcDKWw0fwIOTodm,The Dovells
2W8UTum7bU7ue6m0r14H97,The Dramatics
1JVoO5bwfU8GNuAZLpBoHe,The Dream Academy
1K5jhhrHEs3S7rlf5OfDmD,The Dreamlovers
1FqqOl9itIUpXr4jZPIVoT,The Drifters
33rjua7RFjy9GwqKWnbnGJ,The Dubs
6nYTjfJFNic9m83TROYHUS,The Duprees
1mYvu9huHeR7ho3iGAgCsn,The Dynamics
6DWBCmYTGxSXjc6BF39G7i,The Dynatones
4bZj5axRwvlVg1Y3TzFAhy,The Earls
3ciRvbBIVz9fBoPbtSYq4x,Lil Jon & The East Side Boyz
1pJEZXU2hJApJW3rM7LmMu,The Easybeats
5lIu3yk3Vz3a2dVSoBHJDt,The Ebonys
20lGLFmdtadbUYmqzFRcA2,The Echelon Effect
6EMR9xUcwYHrvpiSZKtN2c,Lonnie Liston Smith and the Cosmic Echoes
7FQVHPRA74BTNsNHRob0F7,The Edsels
1kkpNi8Ii5MhBMxmUhN5g9,The Electric Prunes
0CMVsLgjlp9Tk02TikMAQK,The Elgins
64CuUOOirKmdAYLQSfaOyr,The Emotions
0l7TxYWNUtEgWocjz8IaOt,The Equals
2hLQppESVnOV9ntMD3uA4G,The Essex Green
4ACplpEqD6JIVgKrafauzs,The Everly Brothers
4lUmmtBrzbwOVRJHAUSEw6,The Excellents
2GF1B0GIaFrLFLdfH6ufRO,The Exciters
2OpHxx1SArSMlBrIMM0aV9,The Expendables
6zmLTiN3NBNCDECRbbJKkT,The Fabulous Thunderbirds
7hUrFkKBD1PWTn55l22v90,The Falcons
5XDr7huTcUoEtlM6cTx9RX,The Fascinations
7xL33iiwCzXDSlGhVwg9K2,The Fiestas
5TtUi0QdWZ9McITIOceTfp,The Fifth Estate
4B7Kwlv6J5QpJ44vB6STUF,The Five Americans
53RkHTcl0SJZjpzqogkBf4,The Fixx
6Fk18HpdnXUsKWpN9mPb9R,The Moth & The Flame
16eRpMNXSQ15wuJoeqguaB,The Flaming Lips
673J686eeEXMYJorgQ70lX,The Fleetwoods
3Hra0KQr00Pe9oqmQdVtvp,The Flirtations
6GpuL6WNTOVhmMl6lZbiKS,The Floaters
2L9iHIK8h5HvZe6VXb0aOI,The Flying Lizards
0k4rRpiYOvEYzZh0FR11Dp,The Traditional Fools
4GpIeE34rBNFppvYsWle9c,The Fortunes
4GITZM5LCR2KcdlgEOrNLD,The Foundations
1XQXkciRULT2PXhRUtmmuH,The Four Coins
3stlWzoChlEtbdZAz6CNC3,The Four Lads
37s6Z7SRJ8U3URr6hocF8m,The Four Pennies
5MsnoFODDc5nxWrjm99Zew,The Four Preps
3M4ThdJR28z9eSMcQHAZ5G,The Fratellis
0zOcE3mg9nS6l3yxt1Y0bK,The Fray
2KK4fR5VwOjGzJxjbGxMIu,The Friends Of Distinction
0GQ9ZDxcQHx0gjAP2TioBH,The Frogmen
4hQdlCkPUoEWM0l4wSqJbz,The Gants
4TwHRCIu3Xg9fjS3l7owkp,The Gap Band
7CX29P9at96WXxJ89hqZ24,The Gentrys
2hnzQ6eCFkxUIPsVcsdj8A,The Georgia Satellites
38vfzvLcy3BVAPGUo5F3SF,The Gestures
0pRXhFeDRaYQgCp0lj2X9r,The Gibson Brothers
0nfybsswBOu6ZFmVjhjqAl,The Goodies
2IU5UBup85LmAXh5U36DeC,The Grass Roots
5jTAPkN0XtPH0cinWMRyzw,The Gregg Allman Band
0V8tQXWkKPD5SxsB2moGew,The Gregory Brothers
0cQuYRSzlItquYxsQKDvVc,The Guess Who
3o1VNZpm8haqtMwknSU1EV,The Halos
5ojumrbWWohLIuzArVoyDs,The Happenings
3ldj7TJdwN9Ei96ZIUU3M7,The Harptones
0n94vC3S9c3mb2HyNAOcjg,The Head and the Heart
12InvBNZTKboiU2xT663oK,The Heartbeats
6e7QpHYqEiyJGiM98IysLa,The Highwaymen
4DToQR3aKrHQSSRzSz8Nzt,The Hives
6waa8mKu91GjzD4NlONlNJ,The Hollies
5Kd7EaN14eunBIyNux2c3z,The Hombres
2322gLwXvyJa6PejhOWQEH,The Honeycombs
2tTp5fAvfkbY3pfIev4M3I,The Hullaballoos
7KdxWrkwsSjIxyHL0HNtiv,The Human Beinz
1aX2dmV8XoHYCOQRxjPESG,The Human League
4vNCmeT4klWtM1xgF0oohu,The Ikettes
1OTR9mH8N5qvv4q0LZy3PI,The Impalas
1b1N51wmSK0ckxFAMPSSHO,The Impressions
1BSXtdFlVDUOS6g1T3tmME,We Are The In Crowd
5WwKEo5A3gZBAvo7pqlqpa,The Inmates
4VcTmgGKGuJn56Ac2zNhiH,The Innocence Mission
30q5mqJmdYPaKabPMytzvv,The Intruders
0tkKwWigaADLYB9HdFCjYo,The Irish Rovers
4xzeOvWTraQHZgxOgpz59N,The Ivy League
2yrbLiuBmc9j81lTX3XUuI,The Jacksons
05aFikcWbrmnDKsCHaH0Ce,The Jaggerz
1OEqn1sz93LEk4xqzq4tBe,the JaneDear girls
7e5v9t1Ld1T9cQMBiRY3K6,The Jarmels
0AIj40Eh5327K0Ywz7upNG,The Jaynetts
3d2hJTVTwo08F9b0ZFQukJ,The Jeff Healey Band
4N9sOGiRHSMWT9L0eByBSp,The Jelly Beans
4rjlerN21ygkIhmUv55irs,The Jesus and Mary Chain
3AHq6rutf72JF0ul8GB6G2,The Jets
4RnBFZRiMLRyZy0AzzTg2C,Run The Jewels
2HWsf577KqaPhXyBFzei7L,The Jive Five
3ztdsWN0hQT0FjZD6GFol3,"Stevie Wonder, Keith John and The Rock Hall Jam Band"
7aHa6IZwZ13FoC5AXFkCSh,The Jones Girls
6CXezToiGS8K6jr9kr8Muv,The Jordanaires
3Ei1YRXKbNvyTsFVkSnP84,The Juliana Hatfield Three
6dYrdRlNZSKaVxYg5IrvCH,The KLF
1rFQlnVFNwI3H6QLDL7LFN,The Kendalls
0C0XlULifJtAgn6ZNCW2eu,The Killers
4cu77OuihTaUDYozqa2u9G,The Kingbees
5JtwIud6tl836KLWsNNkkL,Travis Matte And The Zydeco Kingpins
3ao3jf5d70Tf4fPh2bnXVl,We The Kings
3qtcbDvdIgQOXkPbtRvBaQ,The Kingston Trio
1SQRv42e4PjEYfPhS0Tk9E,The Kinks
54WwKfYhkYzFRtynSgtTw2,The Kinleys
0Nn9YwJzcaeuU1jJL06e3r,The Knack
3L13VZ9rCpmR1p7p6A2WGu,The Knickerbockers
0ctL1BmMfXfpDzpXDh8MGU,The Knightsbridge Strings
2x7EATekOPhFGRx3syMGEC,The Knocks
69zRcOlNdSZ17VfIZe4VU3,The Korgis
130JkW1WwUswzofZ2paOvs,La The Darkman
5CxwOBCoGSvWxfDgNoa1Nv,The Lady Of Rage
4UrGiQXrpB2CmzVGVFtH5E,The Last Goodnight
382aCtCMEd2Rg2DmcU9xw9,The Left Banke
6w7fc6IZlo5zwBaKT5jU1X,The Lemonheads
3lzlUccNrekC1oFPCjNIOX,The Lettermen
08Zx5pufnilNAjm28CauiH,The Limeliters
1f5GqyOPo0CkotzzRwviBu,The Lonely Island
3A5urS1Gh3qwxSvQgCx9ow,The Lost Trailers
2eRdPaLHWAL4d1WcNUO9Vz,The Modern Lovers
7CCn4PFRRRZF127jtCBAUe,The Lovin' Spoonful
0A7g2YbCA9FlyZvAG6VmKP,The Lox
16oZKvXb6WkQlVAjwo2Wbg,The Lumineers
4x2osw7xi8s1Jy04R6rTrn,The Mad Lads
6vuD08WKtmp1yc7kQx1rBm,The Main Ingredient
1bs7HoMkSyQwcobCpE9KpN,The Mamas & The Papas
2dogRElUKV20C2khRHqjRc,The Manhattan Transfer
1DpIDwg8FGD50N9Tfunfsf,The Manhattans
1JQYskbOoudT9cylam24a3,The Marcels
2W9dD4SfW7p19JtzRgWGjz,The Marketts
75U40yZLLPglFgXbDVnmVs,The Mars Volta
59QxeZBL6k9L4oJBGSyukd,The Marshall Tucker Band
0MponVSpW81oLvJZ53vYZH,The Marvelettes
5UBLqIfKvD6GNuZefZQ504,The Marvelows
2abMHoZDIPUIbDoqbjcSuA,The Masqueraders
6etIM3JbzGPxTdfNWWfsVH,The McCoys
6LyH8I33ztRvEXtm1sZbpY,The McCrarys
6oXkzBf6bMupenvf4tKtmN,The McGuire Sisters
2JRvXPGWiINrnJljNJhG5s,The Meters
2Cz97ZkPMsV5MUFvtpB9mm,The Metros
1oX1l8zC13ovzEoGm2CAsd,The Michael Zager Band
7fxtWEwKKrFaykKItspdYg,The Milk Carton Kids
5v8bwWRbu7AI3YFhzoM6Ha,The Mills Brothers
2VkASgJ3IjpMHG5aYXx4t2,Wayne Fontana & The Mindbenders
3a9qv6NLHnsVxJUtKOMHvD,The Glitch Mob
0RMmoLhiIGyaVI6icgcJU9,The Mojo Men
6avGAzQTmqu8mfSmZrN7gT,The Moments
4esm0n9pRbF92yRNlY59RG,The Monitors
320EPCSEezHt1rtbfwH6Ck,The Monkees
6FVYQbgCBxpmGqBwSOe6rB,The Monroes
5BcZ22XONcRoLhTbZRuME1,The Moody Blues
1DCFVDp2qxuoYvpqjhsOIL,"The Mormon Tabernacle Choir, The Vocal Majority"
6scOultrkXrQsClcbGKM7e,The Motels
4NsDGsuSfCM30e1JSMGeAn,The Motors
2BLpGstUHxDc6vHfBEiaXm,The Move
1qwdTaVUdjYJLLoxtFmsqr,The Movement
6AGUQK1EWK6nvN4pLIDQDQ,The Mowgli's
0ZVvRLbxQEcphvO7G8x3c8,The Murmaids
4DP9zIr6Htbun1GgKqrUks,The Music Machine
791GHiv0E13wDC3kqUt0Cc,The Mustangs
3IqiRxhyqC3R2STI0RYUOx,The Mystics
2qi6i5kIHHeEszXyQT7VJb,The Naked Brothers Band
5ZMLeokWf9ZKDStGUhokji,The Nashville Teens
77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood
77OdfWXrYy6DcYPzmUOr6a,The New Christy Minstrels
3eUQGiBVVYeL7tKLR4i1OB,The New Establishment In Soul
4jrTNltJtTMUfXybDdsHDn,The New Seekers
6LK7EEHFApe9FZbFRFyBDN,The Newbeats
2wjWgyrpWbWmd077lMg04d,The Newcomers
0pNQAy0WBOswRdQ46zluZj,The Nite-Liters
2BLAzgwe8OzvLOPTZDBCtw,The Northern Pikes
6l0IHrGPjoSzh1Qy3w6X1X,The Nylons
38h03gA85YYPeDPd9ER9rT,The O'Jays
1LewRrFZKW8ktXwW01njJL,The O'Kaysions
5LfGQac0EIXyAN8aUwmNAQ,The Offspring
3KtW4xANJkgfEnFgMxaj8h,The Olympics
3TymzPhJTMyupk7P5xkahM,Original Broadway Cast - The Little Mermaid
7JSIM5U7TZym5M3Q1AFG80,The Orlons
5fU6lODhpw3GEGGJuaDprR,The Osmonds
1zxDewzd2j1ZdSBGaYcr0y,The Outfield
4eb7QPyORtTxhMiLBo3YWK,The Outhere Brothers
0IZ3d0v1c9OaPfVfmkSknV,The Overlanders
5M6GE2n46o0qBIyGXtzdQz,The Pack
3rZKnhYrwfRs3wluf9vnsO,The Paradons
5sCZ2Gc3nZaE3Cav8WG7WG,The Paragons
5I2hMUcztc6QbzkyLskdt4,The Birthday Party
6emLiLQsxkbmQMs0Bn51h3,The Passions
22LYijsvdEmMGsNIBObsg2,The Pastel Six
1mUgTcokhM7BSqp8mXhy8U,The Peanut Butter Conspiracy
3JCb6m9WQm824cTsSiRCqz,The Pentagons
6DzYYIKACdea8kYbpouBiM,The Peppers
6PhJqhvF42CZ42NUmxIKLB,The Persuaders
6JijQtCJQ1jsXZoz2sj53L,The Phantom Band
7yk35uHNQclPXFGFoTU44w,The Pharcyde
6KWcxMWVNVIYbdOQyJtsSy,The Platters
7BnikuGfXRWkGLJCWS1y9P,The Plimsouls
1AZ30JnvQU1pbX6sbRE0Yn,Poets of the Fall
2kreKea2n96dXjcyAU9j5N,The Pointer Sisters
5NGO30tJxFlKixkPSgXcFE,The Police
0XawOhZ28ajmIWwPpRJuDA,The Poppy Family
5yV1qdnmxyIYiSFB02wpDj,The Postal Service
1EemADz12kjlGwkpY4EINv,The Power Station
7j1U73GyJma4AM3T5C7Dmc,The Premiers
1lZvg4fNAqHoj6I9N8naBM,The Presidents Of The United States Of America
1A92IAcd7A6npCA33oGM5i,The Proclaimers
0RAQaX2XsuwwIP40iW0Qmc,The Puppies
6wPhSqRtPu1UhRCDX5yaDJ,The Pussycat Dolls
7Krj6vYZibCNyVu9iLqlt8,The Pyramids
4wo1267SJuUfHgasdlfNfc,The Raconteurs
2aB94xAF1yUDTGLTIdkw7I,The Radiants
4LupifIobUAT1kPRHZB8k1,The Lulu Raes
4WB49nYJpWU77yFiDLT6Jb,The Raindrops
6nXiCNSYAvQcYAXcJBN6l0,The Dublin City Ramblers
5X3TuTi9OIsJXMGxPwTKM2,The Young Rascals
2meCldH9KV1ehJBoluZZag,The Rationals
2FbG2PIAVFvzszwgz2QuOL,The Ray Charles Singers
6WtWmLPWn1imbcisSfmBvy,The Ray Conniff Singers
3owdLGoMpuTwee9KIh1Ibv,The Rays
2eRJjYEaWyGZbOBGYFLBoC,The Ready Set
1NUD5By34MFynmuUynCfSj,The Real Thing
10NEMYLJwVvYSvtvZn5Ipz,The Soul Rebels
3oFRpiLvaflFOVNxvsLrze,The Records
1SImpQO0GbjRgvlwCcCtFo,The Red Jumpsuit Apparatus
25J2zw5Yzn51UowSvGjUyJ,The Reddings
3ukGXal9ZRsjAUSRL6fRDn,The Regents
3NmdKZUM96z7NGvL35g5PC,The Rentals
4WPY0N74T3KUja57xMQTZ3,The Replacements
0r40DZ7et1CoR342A9Tz8K,The Revels
4b0WsB47XCa9F83BmwQ7WX,The Righteous Brothers
3MsTzUCPsYqPkMWPQE0TGK,The Rings
0WnxcAN2X6IKcdaZpi5X1K,The Rip Chords
3FxBwdg0z5WkLdlAbe7GHq,The Ritchie Family
5iIxOyBhMCDCFwAYGM6B3P,The Rivieras
75SE13FyXyBw4pcIr4w7tR,The Rivingtons
6cAtGdArQhrU7tTBoeWY3P,The Robert Cray Band
5UMXN6PGxu3uqDwpBSMn8A,The Roc Project
7lXjOGZAeqkWTGYKkmVtGW,Beau Jocque and the Zydeco Hi-Rollers
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones
3daM7asS0gCFvyLemNx2EE,The Romantics
7CyeXFnOrfC1N6z4naIpgo,The Ronettes
78xUyw6FkVZrRAtziFdtdu,The Roots
4ydeJG48hqnTKKop5GYLDF,The Routers
2ltpcCK86foogli20z9raq,The Royal Guardsmen
36dt37fIr1mLQRv0dqazg6,The Royalettes
44ef9VXkdKxbx4XpoNqH39,The Rubettes
0ShV0veaBj1NvWRORhuwlI,The Rubinoos
3EysZz5xY5jXl3HiDmwBof,The Rumblers
6pXCjxMOBcWtvULYkFPVW6,The S.O.S Band
0m04NLVsIfjqZMBfw7vTf4,The Salsoul Orchestra
3iBuBivHItWMpdiVmLT0uB,The Sandpipers
7hsuVq0DQonl3PnP7qkfvP,The Sapphires
2VaniQ30BeId1MM6RzmHNc,The Scaffold
3AQRLZ9PuTAozP28Skbq8V,The Script
4QmkLL9JOqM9dusHS1Hghe,The Searchers
4UXJsSlnKd7ltsrHebV79Q,Nick Cave & The Bad Seeds
7dedWAqd0IKTdCiqiadUrV,The Seekers
708pmTl2zRKC87egxplOGc,The Sensations
5E704N5StxMVKpalhaJ5L3,The Shamen
1WvziZcLLYLoMMdmQx7qcN,The Shangri-Las
7ywuUxIhs0wsrflxhUhvNb,The Shells
4LG4Bs1Gadht7TCrMytQUO,The Shins
0x83OBqixqdCHnStP5VMcn,The Shirelles
31w23Dr0NHugbNF2TQe6xz,The Showmen
4ZJVFT8xiw3SgQ8dydvWey,The Sidekicks
1RD6l0Su0sCzSHZGxPeU3d,The Silencers
1pj4SaBrb6hh9WUyg2acsF,The Silkie
3puKPIXi7bUDnPuJZOlJxL,The Six Parts Seven
4JeG1IusHcsL2owYnsJ7wk,The Skyliners
40Yq4vzPs9VNUrIBG5Jr2i,The Smashing Pumpkins
06KgaEpSluofkcChSo7TNr,The Smithereens
5ugjlc51azqrMoBLLbOnIg,The Smothers Brothers
74keeJdeVxqce4qJFj6WGx,The Soul Children
5BEYGWk6aPdNXxBx9pwU8S,The Soup Dragons
2Wzja2jxZnsEa22GH7VzZA,The Spellbinders
3i9hP422d2KMjaupTzBNVS,The Spencer Davis Group
5fbhwqYYh4YwUoEs582mq5,The Spinners
78n9nsu9Z5URFwrV32Wokk,THE SPORTS
4kwCLM6VuDfkyWAyn9xFlq,The Springfields
4BM6qze88exQPVILQpcYpj,The Standells
7xGGqA85UIWX1GoTVM4itC,The Staple Singers
5PSWc8Y94zFsAtZlTe7ipI,The Statler Brothers
7umuEShvUox9GTBtOuSBX6,The Bare Naked Statues
4mcnFoYHzPj0Fi0f3FOzmp,Storm The Sky
4NMkJqM1SsQP3gk81cqk6K,The Strangeloves
7CG3fjmCcZHXOnxYrpgE6W,The String-A-Longs
0epOFNiUfyON9EYx7Tpr6V,The Strokes
67EWwhV7dZVfdyRDSmBzuN,The Strollers
3loflELg7MzgrOyNqERolN,The Style Council
2O0Hw1WSMbskB5tD9aWah3,The Stylistics
57bUPid8xztkieZfS7OlEV,The Supremes
6gZVflqhSHhG3MjYrf1dOv,The Surfaris
63yEaRONzlJVu1ozymo4Fk,The Wild Swans
1wonEkTZkBGYq7J4w56yZl,The Sweet Inspirations
5gNduPlUGHsgy1w7f71obH,The Swinging Blue Jeans
1nf0nRF0W4ybnJdda00pKY,The Swon Brothers
0efkWb9xKhT6H0E7kgSjFK,The Sylvers
4FSD5qtm70EBsOiLMN2eEe,The Tams
3RTmjg2aicwP3HFZP760BU,The Temprees
3RwQ26hR2tJtA8F9p2n7jG,The Temptations
6EuVxyAGrWCKJtj5pRSHaw,The Texas Gentlemen
2zpFG5cvw00QmrYTUsjApa,The Three Degrees
1EgGVV9cmmlLEsFlunjmvv,The Time
2wvUfjKGoXvcnDHq7GgMOa,The Ting Tings
1GAJzApRTMmYZ9EjQ91VOy,The Tokens
7uwPrVdjss0FyCCTzpLx5A,The Tony Rich Project
3L6UEvPrH9ENXU94fYxNlT,The Tornadoes
5pokGZ1K9Hr6etaKPDxSG8,The Toys
4cORFIWQylRGyJX9lYnqk9,The Tractors
1zgNpeHQe8GulzfVkYP2VK,The Trammps
5QEA3sofVt5QckQA6QX2nN,The Trashmen
2VL8sLEJ6lHEwocjc1pN9w,The Tremeloes
57xdnSVt4ahJCIXYLieQ25,The Troggs
6V98eDTOMAkAIaarYvV3eI,The Trumpeteers
49vCIUW46QY3L5vo1xVFoy,Trae Tha Truth
7zfhej6FnVXN9LIXs6dcoK,The Tubes
71mSZk30FQAMTLbCkdENjG,The Tuesdays
2VIoWte1HPDbZ2WqHd2La7,The Turtles
0a1BmEq1mZ5ufKMC2fsziR,The Tymes
2tkwWmcZOQPNbbIdknfBsw,The Undisputed Truth
1EV3e39He1WLxcD1EjluLb,The Uniques
4K3NWDwBIxgktui14SccR2,The Vapors
40e3f9zw8D32tuUxwIyA4l,The Vels
72Q7helEnjOptf8FAoZQTi,The Velvelettes
2jim1jhi2L8h3YnFicGbov,The Aqua Velvets
2GaayiIs1kcyNqRXQuzp35,The Ventures
1dIdBZaaHRW2bDTkHNfWln,The Veronicas
2cGwlqi3k18jFpUyTrsR84,The Verve
242iqFnwNhlidVBMI9GYKp,The Verve Pipe
3BLqcKdqgBI3oJvVg7Odz8,The Vibrations
5SUaDD55XXU5uxfjv4JM7K,The Videls
0Ma8KxtvoIDSU5fHtuTS9F,The Vogues
57AKOY1SF1062tuVzgAPv8,The Waitresses
0jJNGWrpjGIHUdTTJiIYeB,The Wallflowers
62N2F1MeS38SosZvvqBWlR,The Way Down Wanderers
2NhdGz9EDv2FeUw6udu2g1,The Wanted
19xz1vcuKNjniGEftTOSSH,The Weather Girls
